,Date and Hour,Production,Production_simulate,Production_simulate_half
8758,2021-01-30 21:00:00+01:00,6524.0,652.4,326.2
8759,2021-01-30 22:00:00+01:00,6169.0,616.9,308.45
8760,2021-01-30 23:00:00+01:00,5611.0,561.1,280.55
8761,2021-01-31 00:00:00+01:00,5221.0,522.1,261.05
8762,2021-01-31 01:00:00+01:00,5172.0,517.2,258.6
8763,2021-01-31 02:00:00+01:00,4748.0,474.8,237.4
8764,2021-01-31 03:00:00+01:00,4375.0,437.5,218.75
8765,2021-01-31 04:00:00+01:00,3846.0,384.6,192.3
8766,2021-01-31 05:00:00+01:00,3369.0,336.9,168.45
8767,2021-01-31 06:00:00+01:00,2975.0,297.5,148.75
8768,2021-01-31 07:00:00+01:00,2682.0,268.2,134.1
8769,2021-01-31 08:00:00+01:00,2480.0,248.0,124.0
8770,2021-01-31 09:00:00+01:00,2828.0,282.8,141.4
8771,2021-01-31 10:00:00+01:00,3414.0,341.4,170.7
8772,2021-01-31 11:00:00+01:00,3864.0,386.4,193.2
8773,2021-01-31 12:00:00+01:00,4342.0,434.2,217.1
8774,2021-01-31 13:00:00+01:00,4760.0,476.0,238.0
8775,2021-01-31 14:00:00+01:00,5043.0,504.3,252.15
8776,2021-01-31 15:00:00+01:00,5211.0,521.1,260.55
8777,2021-01-31 16:00:00+01:00,5344.0,534.4,267.2
8778,2021-01-31 17:00:00+01:00,5338.0,533.8,266.9
8779,2021-01-31 18:00:00+01:00,5519.0,551.9,275.95
8780,2021-01-31 19:00:00+01:00,5860.0,586.0,293.0
8781,2021-01-31 20:00:00+01:00,6159.0,615.9,307.95
8782,2021-01-31 21:00:00+01:00,6111.0,611.1,305.55
8783,2021-01-31 22:00:00+01:00,5718.0,571.8,285.9
8784,2021-01-31 23:00:00+01:00,5365.0,536.5,268.25
8785,2021-02-01 00:00:00+01:00,5499.0,549.9,274.95
8786,2021-02-01 01:00:00+01:00,5341.0,534.1,267.05
8787,2021-02-01 02:00:00+01:00,5205.0,520.5,260.25
8788,2021-02-01 03:00:00+01:00,5133.0,513.3,256.65
8789,2021-02-01 04:00:00+01:00,5112.0,511.2,255.6
8790,2021-02-01 05:00:00+01:00,5002.0,500.2,250.1
8791,2021-02-01 06:00:00+01:00,5018.0,501.8,250.9
8792,2021-02-01 07:00:00+01:00,5045.0,504.5,252.25
8793,2021-02-01 08:00:00+01:00,5161.0,516.1,258.05
8794,2021-02-01 09:00:00+01:00,5392.0,539.2,269.6
8795,2021-02-01 10:00:00+01:00,5834.0,583.4,291.7
8796,2021-02-01 11:00:00+01:00,6470.0,647.0,323.5
8797,2021-02-01 12:00:00+01:00,6937.0,693.7,346.85
8798,2021-02-01 13:00:00+01:00,7437.0,743.7,371.85
8799,2021-02-01 14:00:00+01:00,7546.0,754.6,377.3
8800,2021-02-01 15:00:00+01:00,7094.0,709.4,354.7
8801,2021-02-01 16:00:00+01:00,6393.0,639.3,319.65
8802,2021-02-01 17:00:00+01:00,5448.0,544.8,272.4
8803,2021-02-01 18:00:00+01:00,4535.0,453.5,226.75
8804,2021-02-01 19:00:00+01:00,3864.0,386.4,193.2
8805,2021-02-01 20:00:00+01:00,3386.0,338.6,169.3
8806,2021-02-01 21:00:00+01:00,3100.0,310.0,155.0
8807,2021-02-01 22:00:00+01:00,3223.0,322.3,161.15
8808,2021-02-01 23:00:00+01:00,3759.0,375.9,187.95
8809,2021-02-02 00:00:00+01:00,4511.0,451.1,225.55
8810,2021-02-02 01:00:00+01:00,5320.0,532.0,266.0
8811,2021-02-02 02:00:00+01:00,6377.0,637.7,318.85
8812,2021-02-02 03:00:00+01:00,7632.0,763.2,381.6
8813,2021-02-02 04:00:00+01:00,8928.0,892.8,446.4
8814,2021-02-02 05:00:00+01:00,10018.0,1001.8,500.9
8815,2021-02-02 06:00:00+01:00,10434.0,1043.4,521.7
8816,2021-02-02 07:00:00+01:00,11073.0,1107.3,553.65
8817,2021-02-02 08:00:00+01:00,11163.0,1116.3,558.15
8818,2021-02-02 09:00:00+01:00,11514.0,1151.4,575.7
8819,2021-02-02 10:00:00+01:00,11831.0,1183.1,591.55
8820,2021-02-02 11:00:00+01:00,12282.0,1228.2,614.1
8821,2021-02-02 12:00:00+01:00,12301.0,1230.1,615.05
8822,2021-02-02 13:00:00+01:00,12067.0,1206.7,603.35
8823,2021-02-02 14:00:00+01:00,11443.0,1144.3,572.15
8824,2021-02-02 15:00:00+01:00,10437.0,1043.7,521.85
8825,2021-02-02 16:00:00+01:00,9689.0,968.9,484.45
8826,2021-02-02 17:00:00+01:00,9062.0,906.2,453.1
8827,2021-02-02 18:00:00+01:00,9063.0,906.3,453.15
8828,2021-02-02 19:00:00+01:00,9532.0,953.2,476.6
8829,2021-02-02 20:00:00+01:00,10389.0,1038.9,519.45
8830,2021-02-02 21:00:00+01:00,10549.0,1054.9,527.45
8831,2021-02-02 22:00:00+01:00,10270.0,1027.0,513.5
8832,2021-02-02 23:00:00+01:00,10139.0,1013.9,506.95
8833,2021-02-03 00:00:00+01:00,9766.0,976.6,488.3
8834,2021-02-03 01:00:00+01:00,9241.0,924.1,462.05
8835,2021-02-03 02:00:00+01:00,9137.0,913.7,456.85
8836,2021-02-03 03:00:00+01:00,8770.0,877.0,438.5
8837,2021-02-03 04:00:00+01:00,8463.0,846.3,423.15
8838,2021-02-03 05:00:00+01:00,8460.0,846.0,423.0
8839,2021-02-03 06:00:00+01:00,8646.0,864.6,432.3
8840,2021-02-03 07:00:00+01:00,9715.0,971.5,485.75
8841,2021-02-03 08:00:00+01:00,10291.0,1029.1,514.55
8842,2021-02-03 09:00:00+01:00,10814.0,1081.4,540.7
8843,2021-02-03 10:00:00+01:00,11935.0,1193.5,596.75
8844,2021-02-03 11:00:00+01:00,13417.0,1341.7,670.85
8845,2021-02-03 12:00:00+01:00,14106.0,1410.6,705.3
8846,2021-02-03 13:00:00+01:00,14126.0,1412.6,706.3
8847,2021-02-03 14:00:00+01:00,13786.0,1378.6,689.3
8848,2021-02-03 15:00:00+01:00,13213.0,1321.3,660.65
8849,2021-02-03 16:00:00+01:00,12760.0,1276.0,638.0
8850,2021-02-03 17:00:00+01:00,11630.0,1163.0,581.5
8851,2021-02-03 18:00:00+01:00,10525.0,1052.5,526.25
8852,2021-02-03 19:00:00+01:00,9857.0,985.7,492.85
8853,2021-02-03 20:00:00+01:00,8942.0,894.2,447.1
8854,2021-02-03 21:00:00+01:00,7979.0,797.9,398.95
8855,2021-02-03 22:00:00+01:00,6997.0,699.7,349.85
8856,2021-02-03 23:00:00+01:00,6525.0,652.5,326.25
8857,2021-02-04 00:00:00+01:00,5864.0,586.4,293.2
8858,2021-02-04 01:00:00+01:00,5051.0,505.1,252.55
8859,2021-02-04 02:00:00+01:00,4321.0,432.1,216.05
8860,2021-02-04 03:00:00+01:00,3610.0,361.0,180.5
8861,2021-02-04 04:00:00+01:00,3071.0,307.1,153.55
8862,2021-02-04 05:00:00+01:00,2969.0,296.9,148.45
8863,2021-02-04 06:00:00+01:00,2852.0,285.2,142.6
8864,2021-02-04 07:00:00+01:00,2815.0,281.5,140.75
8865,2021-02-04 08:00:00+01:00,2536.0,253.6,126.8
8866,2021-02-04 09:00:00+01:00,2673.0,267.3,133.65
8867,2021-02-04 10:00:00+01:00,3058.0,305.8,152.9
8868,2021-02-04 11:00:00+01:00,3241.0,324.1,162.05
8869,2021-02-04 12:00:00+01:00,3391.0,339.1,169.55
8870,2021-02-04 13:00:00+01:00,3198.0,319.8,159.9
8871,2021-02-04 14:00:00+01:00,3054.0,305.4,152.7
8872,2021-02-04 15:00:00+01:00,2970.0,297.0,148.5
8873,2021-02-04 16:00:00+01:00,2792.0,279.2,139.6
8874,2021-02-04 17:00:00+01:00,2725.0,272.5,136.25
8875,2021-02-04 18:00:00+01:00,3051.0,305.1,152.55
8876,2021-02-04 19:00:00+01:00,3368.0,336.8,168.4
8877,2021-02-04 20:00:00+01:00,3482.0,348.2,174.1
8878,2021-02-04 21:00:00+01:00,3508.0,350.8,175.4
8879,2021-02-04 22:00:00+01:00,3504.0,350.4,175.2
8880,2021-02-04 23:00:00+01:00,3419.0,341.9,170.95
8881,2021-02-05 00:00:00+01:00,3140.0,314.0,157.0
8882,2021-02-05 01:00:00+01:00,2907.0,290.7,145.35
8883,2021-02-05 02:00:00+01:00,2559.0,255.9,127.95
8884,2021-02-05 03:00:00+01:00,2380.0,238.0,119.0
8885,2021-02-05 04:00:00+01:00,2076.0,207.6,103.8
8886,2021-02-05 05:00:00+01:00,1872.0,187.2,93.6
8887,2021-02-05 06:00:00+01:00,1802.0,180.2,90.1
8888,2021-02-05 07:00:00+01:00,1810.0,181.0,90.5
8889,2021-02-05 08:00:00+01:00,1896.0,189.6,94.8
8890,2021-02-05 09:00:00+01:00,1948.0,194.8,97.4
8891,2021-02-05 10:00:00+01:00,2133.0,213.3,106.65
8892,2021-02-05 11:00:00+01:00,2376.0,237.6,118.8
8893,2021-02-05 12:00:00+01:00,2666.0,266.6,133.3
8894,2021-02-05 13:00:00+01:00,2811.0,281.1,140.55
8895,2021-02-05 14:00:00+01:00,2887.0,288.7,144.35
8896,2021-02-05 15:00:00+01:00,2504.0,250.4,125.2
8897,2021-02-05 16:00:00+01:00,1977.0,197.7,98.85
8898,2021-02-05 17:00:00+01:00,1671.0,167.1,83.55
8899,2021-02-05 18:00:00+01:00,1719.0,171.9,85.95
8900,2021-02-05 19:00:00+01:00,2073.0,207.3,103.65
8901,2021-02-05 20:00:00+01:00,2431.0,243.1,121.55
8902,2021-02-05 21:00:00+01:00,2520.0,252.0,126.0
8903,2021-02-05 22:00:00+01:00,2490.0,249.0,124.5
8904,2021-02-05 23:00:00+01:00,2407.0,240.7,120.35
8905,2021-02-06 00:00:00+01:00,2415.0,241.5,120.75
8906,2021-02-06 01:00:00+01:00,2376.0,237.6,118.8
8907,2021-02-06 02:00:00+01:00,2326.0,232.6,116.3
8908,2021-02-06 03:00:00+01:00,2315.0,231.5,115.75
8909,2021-02-06 04:00:00+01:00,2241.0,224.1,112.05
8910,2021-02-06 05:00:00+01:00,2225.0,222.5,111.25
8911,2021-02-06 06:00:00+01:00,2108.0,210.8,105.4
8912,2021-02-06 07:00:00+01:00,2105.0,210.5,105.25
8913,2021-02-06 08:00:00+01:00,2333.0,233.3,116.65
8914,2021-02-06 09:00:00+01:00,2560.0,256.0,128.0
8915,2021-02-06 10:00:00+01:00,2918.0,291.8,145.9
8916,2021-02-06 11:00:00+01:00,3017.0,301.7,150.85
8917,2021-02-06 12:00:00+01:00,3190.0,319.0,159.5
8918,2021-02-06 13:00:00+01:00,3470.0,347.0,173.5
8919,2021-02-06 14:00:00+01:00,3643.0,364.3,182.15
8920,2021-02-06 15:00:00+01:00,3863.0,386.3,193.15
8921,2021-02-06 16:00:00+01:00,4037.0,403.7,201.85
8922,2021-02-06 17:00:00+01:00,4145.0,414.5,207.25
8923,2021-02-06 18:00:00+01:00,4241.0,424.1,212.05
8924,2021-02-06 19:00:00+01:00,4495.0,449.5,224.75
8925,2021-02-06 20:00:00+01:00,4907.0,490.7,245.35
8926,2021-02-06 21:00:00+01:00,5097.0,509.7,254.85
8927,2021-02-06 22:00:00+01:00,5123.0,512.3,256.15
8928,2021-02-06 23:00:00+01:00,5104.0,510.4,255.2
8929,2021-02-07 00:00:00+01:00,4960.0,496.0,248.0
8930,2021-02-07 01:00:00+01:00,5039.0,503.9,251.95
8931,2021-02-07 02:00:00+01:00,5215.0,521.5,260.75
8932,2021-02-07 03:00:00+01:00,5242.0,524.2,262.1
8933,2021-02-07 04:00:00+01:00,4594.0,459.4,229.7
8934,2021-02-07 05:00:00+01:00,4241.0,424.1,212.05
8935,2021-02-07 06:00:00+01:00,4557.0,455.7,227.85
8936,2021-02-07 07:00:00+01:00,4580.0,458.0,229.0
8937,2021-02-07 08:00:00+01:00,4532.0,453.2,226.6
8938,2021-02-07 09:00:00+01:00,4811.0,481.1,240.55
8939,2021-02-07 10:00:00+01:00,5056.0,505.6,252.8
8940,2021-02-07 11:00:00+01:00,5683.0,568.3,284.15
8941,2021-02-07 12:00:00+01:00,6264.0,626.4,313.2
8942,2021-02-07 13:00:00+01:00,6348.0,634.8,317.4
8943,2021-02-07 14:00:00+01:00,6118.0,611.8,305.9
8944,2021-02-07 15:00:00+01:00,5298.0,529.8,264.9
8945,2021-02-07 16:00:00+01:00,4560.0,456.0,228.0
8946,2021-02-07 17:00:00+01:00,3829.0,382.9,191.45
8947,2021-02-07 18:00:00+01:00,3450.0,345.0,172.5
8948,2021-02-07 19:00:00+01:00,3266.0,326.6,163.3
8949,2021-02-07 20:00:00+01:00,3054.0,305.4,152.7
8950,2021-02-07 21:00:00+01:00,2508.0,250.8,125.4
8951,2021-02-07 22:00:00+01:00,2033.0,203.3,101.65
8952,2021-02-07 23:00:00+01:00,1717.0,171.7,85.85
8953,2021-02-08 00:00:00+01:00,1387.0,138.7,69.35
8954,2021-02-08 01:00:00+01:00,1233.0,123.3,61.65
8955,2021-02-08 02:00:00+01:00,1139.0,113.9,56.95
8956,2021-02-08 03:00:00+01:00,1149.0,114.9,57.45
8957,2021-02-08 04:00:00+01:00,1119.0,111.9,55.95
8958,2021-02-08 05:00:00+01:00,1000.0,100.0,50.0
8959,2021-02-08 06:00:00+01:00,991.0,99.1,49.55
8960,2021-02-08 07:00:00+01:00,1074.0,107.4,53.7
8961,2021-02-08 08:00:00+01:00,1192.0,119.2,59.6
8962,2021-02-08 09:00:00+01:00,1614.0,161.4,80.7
8963,2021-02-08 10:00:00+01:00,2008.0,200.8,100.4
8964,2021-02-08 11:00:00+01:00,2200.0,220.0,110.0
8965,2021-02-08 12:00:00+01:00,2321.0,232.1,116.05
8966,2021-02-08 13:00:00+01:00,2312.0,231.2,115.6
8967,2021-02-08 14:00:00+01:00,2138.0,213.8,106.9
8968,2021-02-08 15:00:00+01:00,1898.0,189.8,94.9
8969,2021-02-08 16:00:00+01:00,1735.0,173.5,86.75
8970,2021-02-08 17:00:00+01:00,1756.0,175.6,87.8
8971,2021-02-08 18:00:00+01:00,1824.0,182.4,91.2
8972,2021-02-08 19:00:00+01:00,1993.0,199.3,99.65
8973,2021-02-08 20:00:00+01:00,2034.0,203.4,101.7
8974,2021-02-08 21:00:00+01:00,2095.0,209.5,104.75
8975,2021-02-08 22:00:00+01:00,2083.0,208.3,104.15
8976,2021-02-08 23:00:00+01:00,2005.0,200.5,100.25
8977,2021-02-09 00:00:00+01:00,1936.0,193.6,96.8
8978,2021-02-09 01:00:00+01:00,1930.0,193.0,96.5
8979,2021-02-09 02:00:00+01:00,1930.0,193.0,96.5
8980,2021-02-09 03:00:00+01:00,2079.0,207.9,103.95
8981,2021-02-09 04:00:00+01:00,2002.0,200.2,100.1
8982,2021-02-09 05:00:00+01:00,1827.0,182.7,91.35
8983,2021-02-09 06:00:00+01:00,1588.0,158.8,79.4
8984,2021-02-09 07:00:00+01:00,1679.0,167.9,83.95
8985,2021-02-09 08:00:00+01:00,1881.0,188.1,94.05
8986,2021-02-09 09:00:00+01:00,2255.0,225.5,112.75
8987,2021-02-09 10:00:00+01:00,2754.0,275.4,137.7
8988,2021-02-09 11:00:00+01:00,3183.0,318.3,159.15
8989,2021-02-09 12:00:00+01:00,3540.0,354.0,177.0
8990,2021-02-09 13:00:00+01:00,3899.0,389.9,194.95
8991,2021-02-09 14:00:00+01:00,4626.0,462.6,231.3
8992,2021-02-09 15:00:00+01:00,5045.0,504.5,252.25
8993,2021-02-09 16:00:00+01:00,5317.0,531.7,265.85
8994,2021-02-09 17:00:00+01:00,5343.0,534.3,267.15
8995,2021-02-09 18:00:00+01:00,5745.0,574.5,287.25
8996,2021-02-09 19:00:00+01:00,6551.0,655.1,327.55
8997,2021-02-09 20:00:00+01:00,7553.0,755.3,377.65
8998,2021-02-09 21:00:00+01:00,8080.0,808.0,404.0
8999,2021-02-09 22:00:00+01:00,8110.0,811.0,405.5
9000,2021-02-09 23:00:00+01:00,8143.0,814.3,407.15
9001,2021-02-10 00:00:00+01:00,7919.0,791.9,395.95
9002,2021-02-10 01:00:00+01:00,7917.0,791.7,395.85
9003,2021-02-10 02:00:00+01:00,7798.0,779.8,389.9
9004,2021-02-10 03:00:00+01:00,7504.0,750.4,375.2
9005,2021-02-10 04:00:00+01:00,7421.0,742.1,371.05
9006,2021-02-10 05:00:00+01:00,7269.0,726.9,363.45
9007,2021-02-10 06:00:00+01:00,7208.0,720.8,360.4
9008,2021-02-10 07:00:00+01:00,7288.0,728.8,364.4
9009,2021-02-10 08:00:00+01:00,7534.0,753.4,376.7
9010,2021-02-10 09:00:00+01:00,7871.0,787.1,393.55
9011,2021-02-10 10:00:00+01:00,8201.0,820.1,410.05
9012,2021-02-10 11:00:00+01:00,8397.0,839.7,419.85
9013,2021-02-10 12:00:00+01:00,8340.0,834.0,417.0
9014,2021-02-10 13:00:00+01:00,8196.0,819.6,409.8
9015,2021-02-10 14:00:00+01:00,8321.0,832.1,416.05
9016,2021-02-10 15:00:00+01:00,7756.0,775.6,387.8
9017,2021-02-10 16:00:00+01:00,6749.0,674.9,337.45
9018,2021-02-10 17:00:00+01:00,5584.0,558.4,279.2
9019,2021-02-10 18:00:00+01:00,4861.0,486.1,243.05
9020,2021-02-10 19:00:00+01:00,4527.0,452.7,226.35
9021,2021-02-10 20:00:00+01:00,4407.0,440.7,220.35
9022,2021-02-10 21:00:00+01:00,4356.0,435.6,217.8
9023,2021-02-10 22:00:00+01:00,4099.0,409.9,204.95
9024,2021-02-10 23:00:00+01:00,3900.0,390.0,195.0
9025,2021-02-11 00:00:00+01:00,3869.0,386.9,193.45
9026,2021-02-11 01:00:00+01:00,4000.0,400.0,200.0
9027,2021-02-11 02:00:00+01:00,4240.0,424.0,212.0
9028,2021-02-11 03:00:00+01:00,4415.0,441.5,220.75
9029,2021-02-11 04:00:00+01:00,4459.0,445.9,222.95
9030,2021-02-11 05:00:00+01:00,4612.0,461.2,230.6
9031,2021-02-11 06:00:00+01:00,5023.0,502.3,251.15
9032,2021-02-11 07:00:00+01:00,5541.0,554.1,277.05
9033,2021-02-11 08:00:00+01:00,5955.0,595.5,297.75
9034,2021-02-11 09:00:00+01:00,6389.0,638.9,319.45
9035,2021-02-11 10:00:00+01:00,7345.0,734.5,367.25
9036,2021-02-11 11:00:00+01:00,8149.0,814.9,407.45
9037,2021-02-11 12:00:00+01:00,8490.0,849.0,424.5
9038,2021-02-11 13:00:00+01:00,8512.0,851.2,425.6
9039,2021-02-11 14:00:00+01:00,8397.0,839.7,419.85
9040,2021-02-11 15:00:00+01:00,8515.0,851.5,425.75
9041,2021-02-11 16:00:00+01:00,8188.0,818.8,409.4
9042,2021-02-11 17:00:00+01:00,7557.0,755.7,377.85
9043,2021-02-11 18:00:00+01:00,7372.0,737.2,368.6
9044,2021-02-11 19:00:00+01:00,7699.0,769.9,384.95
9045,2021-02-11 20:00:00+01:00,7679.0,767.9,383.95
9046,2021-02-11 21:00:00+01:00,7574.0,757.4,378.7
9047,2021-02-11 22:00:00+01:00,7369.0,736.9,368.45
9048,2021-02-11 23:00:00+01:00,7323.0,732.3,366.15
9049,2021-02-12 00:00:00+01:00,7559.0,755.9,377.95
9050,2021-02-12 01:00:00+01:00,7738.0,773.8,386.9
9051,2021-02-12 02:00:00+01:00,8213.0,821.3,410.65
9052,2021-02-12 03:00:00+01:00,8475.0,847.5,423.75
9053,2021-02-12 04:00:00+01:00,8385.0,838.5,419.25
9054,2021-02-12 05:00:00+01:00,8427.0,842.7,421.35
9055,2021-02-12 06:00:00+01:00,8482.0,848.2,424.1
9056,2021-02-12 07:00:00+01:00,8437.0,843.7,421.85
9057,2021-02-12 08:00:00+01:00,8504.0,850.4,425.2
9058,2021-02-12 09:00:00+01:00,8700.0,870.0,435.0
9059,2021-02-12 10:00:00+01:00,8885.0,888.5,444.25
9060,2021-02-12 11:00:00+01:00,9076.0,907.6,453.8
9061,2021-02-12 12:00:00+01:00,9140.0,914.0,457.0
9062,2021-02-12 13:00:00+01:00,9024.0,902.4,451.2
9063,2021-02-12 14:00:00+01:00,9155.0,915.5,457.75
9064,2021-02-12 15:00:00+01:00,9145.0,914.5,457.25
9065,2021-02-12 16:00:00+01:00,8887.0,888.7,444.35
9066,2021-02-12 17:00:00+01:00,8538.0,853.8,426.9
9067,2021-02-12 18:00:00+01:00,8294.0,829.4,414.7
9068,2021-02-12 19:00:00+01:00,8493.0,849.3,424.65
9069,2021-02-12 20:00:00+01:00,8545.0,854.5,427.25
9070,2021-02-12 21:00:00+01:00,8621.0,862.1,431.05
9071,2021-02-12 22:00:00+01:00,8260.0,826.0,413.0
9072,2021-02-12 23:00:00+01:00,8176.0,817.6,408.8
9073,2021-02-13 00:00:00+01:00,7990.0,799.0,399.5
9074,2021-02-13 01:00:00+01:00,7865.0,786.5,393.25
9075,2021-02-13 02:00:00+01:00,7702.0,770.2,385.1
9076,2021-02-13 03:00:00+01:00,7722.0,772.2,386.1
9077,2021-02-13 04:00:00+01:00,7375.0,737.5,368.75
9078,2021-02-13 05:00:00+01:00,7416.0,741.6,370.8
9079,2021-02-13 06:00:00+01:00,7515.0,751.5,375.75
9080,2021-02-13 07:00:00+01:00,7366.0,736.6,368.3
9081,2021-02-13 08:00:00+01:00,7802.0,780.2,390.1
9082,2021-02-13 09:00:00+01:00,8329.0,832.9,416.45
9083,2021-02-13 10:00:00+01:00,9433.0,943.3,471.65
9084,2021-02-13 11:00:00+01:00,10055.0,1005.5,502.75
9085,2021-02-13 12:00:00+01:00,10251.0,1025.1,512.55
9086,2021-02-13 13:00:00+01:00,10156.0,1015.6,507.8
9087,2021-02-13 14:00:00+01:00,9820.0,982.0,491.0
9088,2021-02-13 15:00:00+01:00,9083.0,908.3,454.15
9089,2021-02-13 16:00:00+01:00,7816.0,781.6,390.8
9090,2021-02-13 17:00:00+01:00,6285.0,628.5,314.25
9091,2021-02-13 18:00:00+01:00,6020.0,602.0,301.0
9092,2021-02-13 19:00:00+01:00,6539.0,653.9,326.95
9093,2021-02-13 20:00:00+01:00,6928.0,692.8,346.4
9094,2021-02-13 21:00:00+01:00,7777.0,777.7,388.85
9095,2021-02-13 22:00:00+01:00,8013.0,801.3,400.65
9096,2021-02-13 23:00:00+01:00,8064.0,806.4,403.2
9097,2021-02-14 00:00:00+01:00,7150.0,715.0,357.5
9098,2021-02-14 01:00:00+01:00,6570.0,657.0,328.5
9099,2021-02-14 02:00:00+01:00,6553.0,655.3,327.65
9100,2021-02-14 03:00:00+01:00,6826.0,682.6,341.3
9101,2021-02-14 04:00:00+01:00,7064.0,706.4,353.2
9102,2021-02-14 05:00:00+01:00,7195.0,719.5,359.75
9103,2021-02-14 06:00:00+01:00,7322.0,732.2,366.1
9104,2021-02-14 07:00:00+01:00,7547.0,754.7,377.35
9105,2021-02-14 08:00:00+01:00,8053.0,805.3,402.65
9106,2021-02-14 09:00:00+01:00,8575.0,857.5,428.75
9107,2021-02-14 10:00:00+01:00,9062.0,906.2,453.1
9108,2021-02-14 11:00:00+01:00,9363.0,936.3,468.15
9109,2021-02-14 12:00:00+01:00,9943.0,994.3,497.15
9110,2021-02-14 13:00:00+01:00,10267.0,1026.7,513.35
9111,2021-02-14 14:00:00+01:00,9988.0,998.8,499.4
9112,2021-02-14 15:00:00+01:00,9607.0,960.7,480.35
9113,2021-02-14 16:00:00+01:00,9645.0,964.5,482.25
9114,2021-02-14 17:00:00+01:00,9471.0,947.1,473.55
9115,2021-02-14 18:00:00+01:00,10006.0,1000.6,500.3
9116,2021-02-14 19:00:00+01:00,10591.0,1059.1,529.55
9117,2021-02-14 20:00:00+01:00,10478.0,1047.8,523.9
9118,2021-02-14 21:00:00+01:00,10236.0,1023.6,511.8
9119,2021-02-14 22:00:00+01:00,9903.0,990.3,495.15
9120,2021-02-14 23:00:00+01:00,9886.0,988.6,494.3
9121,2021-02-15 00:00:00+01:00,9642.0,964.2,482.1
9122,2021-02-15 01:00:00+01:00,9554.0,955.4,477.7
9123,2021-02-15 02:00:00+01:00,9718.0,971.8,485.9
9124,2021-02-15 03:00:00+01:00,9830.0,983.0,491.5
9125,2021-02-15 04:00:00+01:00,9847.0,984.7,492.35
9126,2021-02-15 05:00:00+01:00,10001.0,1000.1,500.05
9127,2021-02-15 06:00:00+01:00,10078.0,1007.8,503.9
9128,2021-02-15 07:00:00+01:00,10196.0,1019.6,509.8
9129,2021-02-15 08:00:00+01:00,10415.0,1041.5,520.75
9130,2021-02-15 09:00:00+01:00,11038.0,1103.8,551.9
9131,2021-02-15 10:00:00+01:00,11713.0,1171.3,585.65
9132,2021-02-15 11:00:00+01:00,11955.0,1195.5,597.75
9133,2021-02-15 12:00:00+01:00,11479.0,1147.9,573.95
9134,2021-02-15 13:00:00+01:00,10463.0,1046.3,523.15
9135,2021-02-15 14:00:00+01:00,9919.0,991.9,495.95
9136,2021-02-15 15:00:00+01:00,9152.0,915.2,457.6
9137,2021-02-15 16:00:00+01:00,8073.0,807.3,403.65
9138,2021-02-15 17:00:00+01:00,7612.0,761.2,380.6
9139,2021-02-15 18:00:00+01:00,7961.0,796.1,398.05
9140,2021-02-15 19:00:00+01:00,8190.0,819.0,409.5
9141,2021-02-15 20:00:00+01:00,8427.0,842.7,421.35
9142,2021-02-15 21:00:00+01:00,8450.0,845.0,422.5
9143,2021-02-15 22:00:00+01:00,8345.0,834.5,417.25
9144,2021-02-15 23:00:00+01:00,8365.0,836.5,418.25
9145,2021-02-16 00:00:00+01:00,8107.0,810.7,405.35
9146,2021-02-16 01:00:00+01:00,8426.0,842.6,421.3
9147,2021-02-16 02:00:00+01:00,8714.0,871.4,435.7
9148,2021-02-16 03:00:00+01:00,9053.0,905.3,452.65
9149,2021-02-16 04:00:00+01:00,9272.0,927.2,463.6
9150,2021-02-16 05:00:00+01:00,9519.0,951.9,475.95
9151,2021-02-16 06:00:00+01:00,9669.0,966.9,483.45
9152,2021-02-16 07:00:00+01:00,10127.0,1012.7,506.35
9153,2021-02-16 08:00:00+01:00,10301.0,1030.1,515.05
9154,2021-02-16 09:00:00+01:00,9872.0,987.2,493.6
9155,2021-02-16 10:00:00+01:00,9199.0,919.9,459.95
9156,2021-02-16 11:00:00+01:00,8702.0,870.2,435.1
9157,2021-02-16 12:00:00+01:00,8431.0,843.1,421.55
9158,2021-02-16 13:00:00+01:00,8831.0,883.1,441.55
9159,2021-02-16 14:00:00+01:00,9389.0,938.9,469.45
9160,2021-02-16 15:00:00+01:00,9301.0,930.1,465.05
9161,2021-02-16 16:00:00+01:00,9168.0,916.8,458.4
9162,2021-02-16 17:00:00+01:00,8964.0,896.4,448.2
9163,2021-02-16 18:00:00+01:00,8793.0,879.3,439.65
9164,2021-02-16 19:00:00+01:00,8957.0,895.7,447.85
9165,2021-02-16 20:00:00+01:00,9674.0,967.4,483.7
9166,2021-02-16 21:00:00+01:00,9816.0,981.6,490.8
9167,2021-02-16 22:00:00+01:00,9362.0,936.2,468.1
9168,2021-02-16 23:00:00+01:00,9214.0,921.4,460.7
9169,2021-02-17 00:00:00+01:00,9122.0,912.2,456.1
9170,2021-02-17 01:00:00+01:00,8877.0,887.7,443.85
9171,2021-02-17 02:00:00+01:00,8438.0,843.8,421.9
9172,2021-02-17 03:00:00+01:00,7886.0,788.6,394.3
9173,2021-02-17 04:00:00+01:00,7553.0,755.3,377.65
9174,2021-02-17 05:00:00+01:00,7410.0,741.0,370.5
9175,2021-02-17 06:00:00+01:00,7279.0,727.9,363.95
9176,2021-02-17 07:00:00+01:00,7642.0,764.2,382.1
9177,2021-02-17 08:00:00+01:00,8270.0,827.0,413.5
